6,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,6,8,144,0.0009240997023880482
7,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,7,8,142,0.001938799861818552
8,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,8,8,140,0.0013798996806144714
9,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,9,8,138,0.0009327000007033348
10,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,10,8,136,0.0009881001897156239
11,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,11,8,134,0.0014063003472983837
12,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,12,7,141,0.0012272996827960014
13,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,13,7,139,0.0010949000716209412
14,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,14,7,137,0.002106199972331524
15,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,15,7,135,0.0008999998681247234
16,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,16,7,133,0.001003500074148178
17,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,17,7,131,0.001271599903702736
18,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,18,7,138,0.0017382996156811714
19,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,19,7,136,0.0009428998455405235
20,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,20,7,134,0.001019899733364582
21,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,21,7,132,0.0017150999046862125
22,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,22,7,130,0.0010848003439605236
23,HPC2,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,23,7,128,0.001488999929279089
24,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,24,6,135,0.0018055997788906097
25,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,25,6,133,0.0024794000200927258
26,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,26,6,131,0.00233189994469285
27,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,27,6,129,0.001736300066113472
28,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,28,6,127,0.0014236001297831535
29,HPC2,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,29,6,125,0.0012027998454868793
30,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,30,6,132,0.0017675003036856651
31,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,31,6,130,0.0025877999141812325
32,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,32,6,128,0.0021834000945091248
33,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,33,6,126,0.0012504998594522476
34,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,34,6,124,0.0011255000717937946
35,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,HPC2,HPC2,HPC2,HPC2,HPC2,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,COMAR,35,6,122,0.0011342000216245651
36,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,36,8,72,0.0019758003763854504
37,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,36,8,72,0.0008086003363132477
38,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,36,8,72,0.000871400348842144
39,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,39,7,75,0.0009615998715162277
40,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,39,7,75,0.0011736000888049603
41,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,39,7,75,0.0010235002264380455
42,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,42,7,78,0.0007857000455260277
43,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,42,7,78,0.0019546998664736748
44,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,42,7,78,0.0012988001108169556
45,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,45,6,81,0.0027748998254537582
46,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,45,6,81,0.0010701999999582767
47,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,45,6,81,0.000735200010240078
48,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,48,6,84,0.0009073996916413307
49,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,48,6,84,0.0010061999782919884
50,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,48,6,84,0.0008454998023808002
51,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,51,6,87,0.001159400213509798
52,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,51,6,87,0.0010774997062981129
53,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,51,6,87,0.0016079000197350979
54,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0010202997364103794
55,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0010488000698387623
56,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0006527998484671116
57,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0011450997553765774
58,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0010620001703500748
59,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0007113995961844921
60,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0008461000397801399
61,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.0007229000329971313
62,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,54,5,90,0.001023399643599987
63,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,63,5,99,0.001155800186097622
64,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,63,5,99,0.0013807998038828373
65,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,63,5,99,0.0008637998253107071
66,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,66,5,102,0.0012313001789152622
67,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,66,5,102,0.0010400000028312206
68,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,66,5,102,0.0008731000125408173
69,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,69,5,105,0.0007956000044941902
70,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,69,5,105,0.0007695998065173626
71,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC2,HPC2,HPC2,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,69,5,105,0.0008558002300560474
72,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,HPC3,72,4,108,0.0007282998412847519
